PID,RELS_EXT_hasModel_uri_s,RELS_EXT_isMemberOfCollection_uri_ms,RELS_EXT_isMemberOf_uri_ms,RELS_EXT_isConstituentOf_uri_ms,RELS_EXT_isPageOf_uri_ms,dc.format,dc.language,dc.relation,dc.description,dc.coverage,dc.identifier,dc.subject,dc.contributor,dc.publisher,dc.date,dc.title,dc.rights,dc.type,dc.source,dc.creator,sequence,file,ID,model
msvu:6355,,info:fedora/msvu:5955,,,,8 pages; b & w,,,Topics covered include: Pie-making for homeless men; Mount Student Assistant Mock Jail; Women reclaim the night; Mount Saint Vincent University Office Administration Department; Breast Care; DUET program; Halloween Bash; Academic Appeals; Abbie Hoffman interview; Moving; Terrence Malick's Days of Heaven; Sports; Mary O'Hara; Rock & Roll,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6355,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"October 26\, 1982","1982\, Vol. 18\, No. 7(2): Reaching out",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6355/datastream/OBJ/download,1381,islandora:sp_pdf
msvu:6361,,info:fedora/msvu:5955,,,,8 pages; b & w,,,"Topics covered include: Missing Christmas Tree Ornaments; Bursary offered; Christmas; Picaro editor resigns; Volleyball; Welcome back"" extravaganza; Badminton tournament\n\nNote: This edition contains The Sicaro (parody newspaper)","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6361,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"December 7\, 1982","1982\, Vol. 18\, No. 14: Missing Christmas Tree Ornaments Taken from Rosaria Pine Tree",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6361/datastream/OBJ/download,1382,islandora:sp_pdf
msvu:6356,,info:fedora/msvu:5955,,,,8 pages; b & w,,,Topics covered include: Faculty Association; Study Abroad; University liquor policy; Volunteer work; Mason Chapman Band; White Heather (band); MSVU Women's Soccer Team,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6356,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"November 2\, 1982",Vol. 18. No. 7 (3): Faculty association planning for certification as union,,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6356/datastream/OBJ/download,1383,islandora:sp_pdf
msvu:6360,,info:fedora/msvu:5955,,,,4 pages; b&w,,,Topics covered include: Pub improvements; Campus Association of Part-time University Students; MSVU Women's basketball team; New Athletics programs; November disease; City Ballet of Toronto\n;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6360,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"November 30\, 1982","1982\, Vol. 18\, No. 13: Update on pub improvements",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6360/datastream/OBJ/download,1384,islandora:sp_pdf
msvu:6328,,info:fedora/msvu:5955,,,,4 pages; b & w,,,"Special extra edition of the Picaro including campaign platforms submitted by each candidate; For Academic vice-president: Louise Boudreau; Carol Millett; Bonny Mitchell. For Executive Vice-President: Ann Duffy. For External Vice-President: Ann Dayton; Marsha Jones. For Internal Vice-President: Ann Loring. For President: Margaret During\, Maureen Laffin.","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6328,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)",Mount Saint Vincent University (Issuing body),,"February 22\, 1971",1971: Know Your Candidates Vote,,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6328/datastream/OBJ/download,1385,islandora:sp_pdf
msvu:6330,,info:fedora/msvu:5955,,,,11 pages; b & w,,,"Topics covered include: Student Council; Senate student representation; Senate referendum; Association of Universities and Colleges of Canada; AFSC; Mary Clancy; Geri Gaskin; Open Residences; Women's Liberation; Joey Smallwood; Poverty\, Politics and Profit; Course Unions; MSVU Drama Society; The Theatre; Peace Biafra; Basketball; Volleyball; Windsor University","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6330,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mount Saint Vincent University (Issuing body),Tess Power (Editor-in-chief)",,November 1969,1969: Council to Confront Senate,,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6330/datastream/OBJ/download,1386,islandora:sp_pdf
msvu:6331,,info:fedora/msvu:5955,,,,2 pages; b & w,,,Topic covered: CUS (Canadian Union of Students),"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6331,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)",Mount Saint Vincent University (Issuing body),,"January 23\, 1969",1969: CUS - What It Means and What it Does for You,,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6331/datastream/OBJ/download,1387,islandora:sp_pdf
msvu:6342,,info:fedora/msvu:5955,,,,15 pages; b&w,,,"Topics covered include: Distance Education Program\, University Use of Sexist Language; Rosaria Coffee Shop; Constitution Referendum; Vincent Hall; Peace March; Child Abuse; Basketball; Volleyball; Hockey; Godspell; Mason Chapman; Student Business and Psych Societies;","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6342,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Barb Woodroffe (Editor),Mount Saint Vincent University (Issuing body)",,"February 9\, 1982","1982\, Vol. 17\, No. 18: Mount Premieres Distance Education Program",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6342/datastream/OBJ/download,1388,islandora:sp_pdf
msvu:6344,,info:fedora/msvu:5955,,,,11 pages; b & w,,,"Topics covered include: Social services and university funding; Union constitution; Election results; New computer lab; Seal hunt; Translation; Gonzo journalism\, Cost of higher education; Canadian politics and American relations","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6344,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"March 2\, 1982","1982\, Vol. 17\, No. 20: Funding: Regan blames the provinces",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6344/datastream/OBJ/download,1389,islandora:sp_pdf
msvu:6345,,info:fedora/msvu:5955,,,,12 pages; b&w,,,Topics covered include: The Project One referendum; Positions open on the Picaro; Halifax universities protest cuts loudly; Scarborough College; Police protection in United States; Annual General Meeting; Awards banquet; Medical billing; Picaro readership survey; Student Work Abroad Program; Yearbook; Education society hosts conference; Basketball; Cheerleading; Toga Party; Ever Loving (play); Dinner theatre,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6345,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"March 16\, 1982","1982\, Vol. 17\, No. 22: The Project One referendum",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6345/datastream/OBJ/download,1390,islandora:sp_pdf
msvu:6343,,info:fedora/msvu:5955,,,,8 pages; b & w,,,Topics covered include: Student union elections; Student Union Constitution; Hearing Impairment; Sesame Street; Father Bruce Ritter; VIA Rail; Student Christian Movement of MSVU; Godspell; Fitness;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6343,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body),Mount Saint Vincent University (Issuing body)",,"February 16\, 1982","1982\, Vol. 17\, No. 19: 10 of 11 positions uncontested in upcoming student union elections",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6343/datastream/OBJ/download,1391,islandora:sp_pdf
msvu:6215,,info:fedora/msvu:6190,,,,"12 pages\, b & w",,,"Topics covered include: Allyson Marsh; Vote Damnit!; Krissy Arbuckle; 4th Annual Multicultural Night Better Then Ever; MSVU Students Vote Yes; U-Pass Vote Passes 626 - 86; Chris DeWolfe; A Truly 'Super' Night; Afton Doubleday; Grass Roots for Green Spaces; Shalen Hutchings; Gamers Give Back Seattle-based children's charity comes to Halifax; Emile Browne; Remembering the Montreal Massacre; Kate Hebb; ""Twelve year old boy murdered for speaking out against child labour.""; Allison Saunders; Music Reviews; Taylor Moran; Hot Sites for Free Music; Halle Peterson; Cheap\, Healthy Eating for One; Christopher Drew; A Look at the Holidays;","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6215,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Allyson Marsh (Editor),Mount Saint Vincent University (Issuing body)",,"December\, 2005","2005\, Vol. 1\, No. 3: Matt Mays\, The Holidays\, and More!",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6215/datastream/OBJ/download,1392,islandora:sp_pdf
msvu:6236,,info:fedora/msvu:6190,,,,16 pages; colour,,,Topics covered include: Mary Jane Leslie; Editor's Note; Jeremy Nielson; Message from the President; Techology Upgrades New for September 2009; Darrell MacLean; News from the Library; Sheldon Miller; Welcome Mount Students; Career Planning Services; Lindy Herrington; Shinerama; Dear Mount Community; Todd Hoffman; What Really Grinds My Gears; Michael Silixa; You Are What You Read; Conor Meade; An Open Letter to Every Girl I've Ever Dated;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6236,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Mary Jane Leslie (Editor),Mount Saint Vincent University (Issuing body)",,"September\, 2009","2009\, Vol 6. No. 1: 10 Years of Shinerama",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6236/datastream/OBJ/download,1393,islandora:sp_pdf
msvu:6351,,info:fedora/msvu:5955,,,,"7 pages\, b & w",,,"Topics covered include: University enrollment swelled by unemployment; Dalhousie stops enrollment of foreign students; Volunteer work; Anger; Intramurals; No Sex Please\, We're British;","Mount Saint Vincent University (Halifax\, N.S.)",msvu:6351,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"September 28\, 1982","1982\, Vol. 18\, No. 4: University enrollment swelled by unemployment",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6351/datastream/OBJ/download,1394,islandora:sp_pdf
msvu:6350,,info:fedora/msvu:5955,,,,12 pages; b&w,,,Topics covered include: Student Aid program; Student societies; Maintenance funding from Maritime Provinces Higher Education Commission; Living in Residence; Student Christian Movement; Student Judicial System; Computerized Career Program; National Ballet; Marie Kelly; Entertainment Committee; English electro pop; Picaro need more staff; Nova Scotia College Conference Hockey League; Women's Soccer Team;,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6350,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"September 21\, 1982","1982\, Vol. 18\, No. 3: Changes to student aid program creates problems",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6350/datastream/OBJ/download,1395,islandora:sp_pdf
msvu:6348,,info:fedora/msvu:5955,,,,"7 pages\, b & w",,,Topics covered include: Orientation; New Academic Vice-President Dr. Pauline Jones; Research Grants and Contracts; Dilly MacFarlane; President Fulton Welcomes Students; Student Fees; Radio Shack; Mount Counselling Service Available; Price Changes at Bookstore; Student Judicial System; Trevor Berbick,"Mount Saint Vincent University (Halifax\, N.S.)",msvu:6348,"College student newspapers and periodicals,College student newspapers and periodicals--Mount Saint Vincent University (Halifax\, N.S.)","Patricia Gillis (Editor),Mount Saint Vincent University (Issuing body)",,"September 8\, 1982","1982\, Vol. 18\, No. 1: Orientation Special",,Student newspaper,,,,https://msvu.cairnrepo.org/islandora/object/msvu:6348/datastream/OBJ/download,1396,islandora:sp_pdf
